ID,Company,Product,HTSUSCode,PublicStatus,WindowClose,PublishDate
241108,"RM CREATIONS, INC.",Steel,7219330038,Denied,9/27/2021,8/12/2021
241099,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/27/2021,8/12/2021
241093,Dai Ichi USA LTD,Steel,7219330038,Granted,9/27/2021,8/12/2021
241089,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/27/2021,8/12/2021
241079,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/28/2021,8/13/2021
241037,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/27/2021,8/11/2021
241035,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/27/2021,8/11/2021
241020,Dai Ichi USA LTD,Steel,7219330038,Granted,9/26/2021,8/11/2021
241011,Forms & Surfaces,Steel,7219330070,Granted,9/10/2021,8/11/2021
240906,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/27/2021,8/11/2021
240318,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/27/2021,8/11/2021
240245,Stainless Surplus LLC. ,Steel,7219330044,Granted,9/25/2021,8/10/2021
240152,Stainless Surplus LLC. ,Steel,7219330044,Granted,9/24/2021,8/9/2021
240141,STAINLESS SURPLUS LLC,Steel,7219330044,Granted,9/8/2021,8/9/2021
240075,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/24/2021,8/9/2021
240067,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/8/2021,8/9/2021
240049,"Stainless Surplus, LLC.",Steel,7219330038,Granted,9/8/2021,8/9/2021
240047,"Stainless Surplus, LLC.",Steel,7219330038,Granted,9/24/2021,8/9/2021
239898,STAINLESS SURPLUS LLC,Steel,7219330044,Granted,9/20/2021,8/5/2021
239737,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/20/2021,8/5/2021
239735,"Mirror Metals, Inc.",Steel,7219330070,Granted,9/4/2021,8/5/2021
239730,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/20/2021,8/5/2021
239722,"Mirror Metals, Inc.",Steel,7219330070,Granted,9/4/2021,8/5/2021
239720,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/20/2021,8/5/2021
239716,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/20/2021,8/5/2021
239667,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/20/2021,8/5/2021
239664,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/22/2021,8/6/2021
239659,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/20/2021,8/5/2021
239510,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/20/2021,8/5/2021
239385,Marubeni-Itochu Steel America Inc.,Steel,7219330044,Granted,9/4/2021,8/5/2021
239173,"RM CREATIONS, INC.",Steel,7219330042,Granted,9/3/2021,8/4/2021
239161,"RM CREATIONS, INC.",Steel,7219330020,Granted,9/19/2021,8/4/2021
239160,"RM CREATIONS, INC.",Steel,7219330020,Granted,9/20/2021,8/5/2021
239140,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/20/2021,8/4/2021
239128,"RM CREATIONS, INC.",Steel,7219330036,Granted,9/19/2021,8/4/2021
239078,"Crompion International, LLC",Steel,7219330080,Granted,9/4/2021,8/5/2021
239074,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/20/2021,8/5/2021
239071,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/20/2021,8/4/2021
239070,"Crompion International, LLC",Steel,7219330080,Granted,9/4/2021,8/5/2021
239069,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/20/2021,8/4/2021
239059,"Crompion International, LLC",Steel,7219330045,Granted,9/3/2021,8/4/2021
239037,"RM CREATIONS, INC.",Steel,7219330020,Granted,9/20/2021,8/4/2021
239032,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/20/2021,8/4/2021
238819,"RM CREATIONS, INC.",Steel,7219330020,Granted,9/18/2021,8/3/2021
238816,"RM CREATIONS, INC.",Steel,7219330020,Granted,9/18/2021,8/3/2021
238812,"RM CREATIONS, INC.",Steel,7219330020,Granted,9/18/2021,8/3/2021
238808,"RM CREATIONS, INC.",Steel,7219330020,Granted,9/18/2021,8/3/2021
238800,"RM CREATIONS, INC.",Steel,7219330020,Granted,9/18/2021,8/3/2021
238778,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/18/2021,8/3/2021
238757,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/18/2021,8/3/2021
238743,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/18/2021,8/3/2021
238736,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/18/2021,8/3/2021
238653,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/18/2021,8/3/2021
238647,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/18/2021,8/3/2021
238639,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/18/2021,8/3/2021
238592,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/18/2021,8/3/2021
238570,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/18/2021,8/3/2021
238558,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/18/2021,8/3/2021
238552,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/18/2021,8/3/2021
238550,Dai Ichi USA LTD,Steel,7219330038,Granted,9/18/2021,8/3/2021
238393,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/17/2021,8/2/2021
238379,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/17/2021,8/2/2021
238359,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/17/2021,8/2/2021
238330,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/17/2021,8/2/2021
238296,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/17/2021,8/2/2021
238282,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/1/2021,8/2/2021
238264,RM CREATIONS INC.,Steel,7219330044,Granted,9/17/2021,8/2/2021
238149,Dai Ichi USA LTD,Steel,7219330038,Granted,9/17/2021,8/2/2021
238010,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/14/2021,7/30/2021
237968,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/14/2021,7/30/2021
237900,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/14/2021,7/30/2021
237857,RM CREATIONS INC.,Steel,7219330044,Granted,9/14/2021,7/30/2021
237823,"RM CREATIONS, INC.",Steel,7219330044,Granted,8/29/2021,7/30/2021
237822,"RM CREATIONS, INC.",Steel,7219330036,Granted,9/14/2021,7/30/2021
237813,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/14/2021,7/30/2021
237772,Dai Ichi USA LTD,Steel,7219330038,Granted,9/14/2021,7/30/2021
237765,"RM CREATIONS, INC.",Steel,7219330036,Granted,9/14/2021,7/30/2021
237751,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/14/2021,7/30/2021
237743,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/14/2021,7/30/2021
237732,Dai Ichi USA LTD,Steel,7219330038,Granted,9/14/2021,7/30/2021
237636,"RM Creations, Inc.",Steel,7219330038,Granted,9/13/2021,7/29/2021
237616,"RM Creations, Inc.",Steel,7219330038,Granted,9/13/2021,7/29/2021
237534,Boyd Metals of Little Rock Inc,Steel,7219330045,Granted,8/28/2021,7/29/2021
237289,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/13/2021,7/29/2021
237163,Dai Ichi USA LTD,Steel,7219330038,Granted,8/27/2021,7/28/2021
237158,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/12/2021,7/28/2021
237149,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/13/2021,7/29/2021
236834,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/12/2021,7/28/2021
236830,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/12/2021,7/28/2021
236827,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/13/2021,7/29/2021
236822,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/13/2021,7/29/2021
235876,"RM CREATIONS, INC.",Steel,7219330044,Granted,9/11/2021,7/27/2021
235149,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/10/2021,7/26/2021
235132,"RM CREATIONS, INC.",Steel,7219330038,Granted,9/7/2021,7/23/2021
234988,BESTAR LLC,Steel,7219330080,Granted,8/25/2021,7/26/2021
232725,"RM CREATIONS, INC.",Steel,7219330038,Granted,8/31/2021,7/16/2021
232049,"RM CREATIONS, INC.",Steel,7219330038,Granted,8/30/2021,7/15/2021
231768,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/13/2021,7/14/2021
231754,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/30/2021,7/15/2021
231744,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/30/2021,7/15/2021
231731,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/13/2021,7/14/2021
231726,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/13/2021,7/14/2021
231698,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/30/2021,7/15/2021
231691,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/13/2021,7/14/2021
231679,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/13/2021,7/14/2021
231359,"RM CREATIONS, INC.",Steel,7219330038,Granted,8/13/2021,7/14/2021
231207,"RM CREATIONS, INC.",Steel,7219330038,Granted,8/13/2021,7/14/2021
231098,Boyd Metals of Fort Smith,Steel,7219330070,Granted,8/13/2021,7/14/2021
231092,Boyd Metals of Fort Smith,Steel,7219330045,Granted,8/14/2021,7/15/2021
231090,Boyd Metals of Fort Smith,Steel,7219330070,Granted,8/13/2021,7/14/2021
230802,Marubeni-Itochu Steel America Inc.,Steel,7219330044,Granted,8/13/2021,7/14/2021
230662,Boyd Metals Of Fort Smith,Steel,7219330045,Granted,8/14/2021,7/15/2021
230609,Boyd Metals Of Fort Smith,Steel,7219330070,Granted,8/13/2021,7/14/2021
230605,Boyd Metals Of Fort Smith,Steel,7219330070,Granted,8/12/2021,7/13/2021
230454,Boyd Metals Of Fort Smith,Steel,7219330045,Granted,8/14/2021,7/15/2021
230403,Boyd Metals Of Fort Smith,Steel,7219330070,Granted,8/11/2021,7/12/2021
229219,"Mirror Metals, Inc.",Steel,7219330070,Granted,8/7/2021,7/8/2021
229212,"Mirror Metals, Inc.",Steel,7219330070,Granted,8/7/2021,7/8/2021
229209,"Mirror Metals, Inc.",Steel,7219330070,Granted,8/5/2021,7/6/2021
229208,"Mirror Metals, Inc.",Steel,7219330070,Granted,8/8/2021,7/9/2021
229207,"Mirror Metals, Inc.",Steel,7219330070,Granted,8/7/2021,7/8/2021
229206,"Mirror Metals, Inc.",Steel,7219330070,Granted,8/7/2021,7/8/2021
229204,"Mirror Metals, Inc.",Steel,7219330070,Granted,8/7/2021,7/8/2021
229200,"Mirror Metals, Inc.",Steel,7219330070,Granted,8/7/2021,7/8/2021
229173,"Webco Industries, Inc.				",Steel,7219330036,Granted,8/8/2021,7/9/2021
229166,"Webco Industries, Inc.				",Steel,7219330036,Granted,8/18/2021,7/19/2021
229139,"Mirror Metals, Inc.",Steel,7219330070,Granted,8/5/2021,7/6/2021
229131,"Mirror Metals, Inc.",Steel,7219330070,Granted,8/5/2021,7/6/2021
229058,"RM CREATIONS, INC.",Steel,7219330038,Granted,8/23/2021,7/8/2021
228784,"Mirror Metals, Inc.",Steel,7219330070,Granted,8/5/2021,7/6/2021
228782,"Mirror Metals, Inc.",Steel,7219330070,Granted,8/11/2021,7/12/2021
228778,"Mirror Metals, Inc.",Steel,7219330070,Granted,8/6/2021,7/7/2021
228671,"RM Creations, Inc.",Steel,7219330038,Granted,8/22/2021,7/7/2021
228188,"Stainless Surplus, LLC.",Steel,7219330044,Granted,8/22/2021,7/7/2021
228168,"RM CREATIONS, INC",Steel,7219330038,Granted,8/22/2021,7/7/2021
227500,"RM CREATIONS, INC.",Steel,7219330044,Granted,8/16/2021,7/1/2021
227468,"Ta Chen International, Inc.",Steel,7219330045,Granted,7/31/2021,7/1/2021
227463,"Ta Chen International, Inc.",Steel,7219330045,Granted,7/31/2021,7/1/2021
227457,"Ta Chen International, Inc.",Steel,7219330045,Granted,7/31/2021,7/1/2021
227452,"Ta Chen International, Inc.",Steel,7219330045,Granted,8/7/2021,7/8/2021
227449,"Ta Chen International, Inc.",Steel,7219330045,Granted,8/1/2021,7/2/2021
227445,"Ta Chen International, Inc.",Steel,7219330045,Granted,8/1/2021,7/2/2021
227443,"Ta Chen International, Inc.",Steel,7219330045,Granted,7/31/2021,7/1/2021
227439,"Ta Chen International, Inc.",Steel,7219330045,Granted,7/31/2021,7/1/2021
227403,"Ta Chen International, Inc.",Steel,7219330045,Granted,7/31/2021,7/1/2021
227389,"Ta Chen International, Inc.",Steel,7219330045,Granted,8/6/2021,7/7/2021
227359,"Ta Chen International, Inc.",Steel,7219330045,Granted,8/1/2021,7/2/2021
227349,"Ta Chen International, Inc.",Steel,7219330045,Granted,7/31/2021,7/1/2021
227340,"Ta Chen International, Inc.",Steel,7219330020,Granted,8/1/2021,7/2/2021
227336,"Ta Chen International, Inc.",Steel,7219330020,Granted,8/1/2021,7/2/2021
227333,"Ta Chen International, Inc.",Steel,7219330020,Granted,7/31/2021,7/1/2021
227311,"Ta Chen International, Inc.",Steel,7219330020,Granted,8/6/2021,7/7/2021
227297,"Ta Chen International, Inc.",Steel,7219330020,Granted,7/31/2021,7/1/2021
227226,"Ta Chen International, Inc.",Steel,7219330020,Granted,8/6/2021,7/7/2021
226747,"RM CREATIONS, INC.",Steel,7219330038,Granted,7/30/2021,6/30/2021
226408,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/21/2021,7/6/2021
226404,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/17/2021,7/2/2021
226397,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/16/2021,7/1/2021
226251,"RM CREATIONS, INC.",Steel,7219330038,Granted,7/29/2021,6/29/2021
225650,"RM CREATIONS, INC.",Steel,7219330044,Granted,7/25/2021,6/25/2021
225244,Dai Ichi USA LTD,Steel,7219330038,Granted,7/23/2021,6/23/2021
225238,Dai Ichi USA LTD,Steel,7219330038,Granted,8/8/2021,6/23/2021
225181,"RM CREATIONS, INC.",Steel,7219330044,Granted,8/9/2021,6/24/2021
225173,"RM CREATIONS, INC.",Steel,7219330044,Granted,8/8/2021,6/23/2021
225091,Dai Ichi USA LTD,Steel,7219330038,Granted,8/8/2021,6/23/2021
225089,Dai Ichi USA LTD,Steel,7219330038,Granted,8/8/2021,6/23/2021
225083,Dai Ichi USA LTD,Steel,7219330038,Granted,8/8/2021,6/23/2021
225082,Dai Ichi USA LTD,Steel,7219330038,Granted,8/10/2021,6/25/2021
225080,Dai Ichi USA LTD,Steel,7219330038,Granted,8/9/2021,6/24/2021
225078,Dai Ichi USA LTD,Steel,7219330038,Granted,8/8/2021,6/23/2021
225063,"RM CREATIONS, INC.",Steel,7219330020,Granted,8/8/2021,6/23/2021
225017,Dai Ichi USA LTD,Steel,7219330038,Granted,8/9/2021,6/24/2021
225006,"RM CREATIONS, INC.",Steel,7219330020,Granted,8/9/2021,6/24/2021
224695,ATLAS STEEL PRODUCTS CO.,Steel,7219330080,Granted,7/22/2021,6/22/2021
224691,ATLAS STEEL PRODUCTS CO.,Steel,7219330080,Granted,7/25/2021,6/25/2021
224689,ATLAS STEEL PRODUCTS CO.,Steel,7219330080,Granted,7/22/2021,6/22/2021
224686,ATLAS STEEL PRODUCTS CO.,Steel,7219330080,Granted,7/23/2021,6/23/2021
224658,ATLAS STEEL PRODUCTS CO.,Steel,7219330080,Granted,7/24/2021,6/24/2021
224650,ATLAS STEEL PRODUCTS CO.,Steel,7219330080,Granted,7/22/2021,6/22/2021
224504,Dai Ichi USA LTD,Steel,7219330038,Granted,8/7/2021,6/22/2021
224490,Dai Ichi USA LTD,Steel,7219330044,Granted,8/7/2021,6/22/2021
224476,Dai Ichi USA LTD,Steel,7219330038,Granted,8/1/2021,6/24/2021
224468,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/8/2021,6/23/2021
224280,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/8/2021,6/23/2021
224244,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/8/2021,6/23/2021
224233,"Stainless Surplus, LLC.",Steel,7219330038,Denied,8/7/2021,6/22/2021
224217,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/6/2021,6/21/2021
224211,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/6/2021,6/21/2021
224206,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/6/2021,6/21/2021
224204,"Stainless Surplus, LLC.",Steel,7219330038,Granted,8/6/2021,6/21/2021
224137,Dai Ichi USA LTD,Steel,7219330038,Granted,8/6/2021,6/21/2021
224133,Dai Ichi USA LTD,Steel,7219330038,Granted,8/6/2021,6/21/2021
223801,"RM CREATIONS, INC.",Steel,7219330038,Denied,8/6/2021,6/21/2021
223718,"RM CREATIONS, INC.",Steel,7219330038,Denied,8/6/2021,6/21/2021
223714,"RM CREATIONS, INC.",Steel,7219330038,Denied,8/6/2021,6/21/2021
223703,"RM CREATIONS, INC.",Steel,7219330038,Denied,8/6/2021,6/21/2021
222913,Dai Ichi USA LTD,Steel,7219330038,Granted,7/17/2021,6/17/2021
222903,Dai Ichi USA LTD,Steel,7219330038,Granted,7/17/2021,6/17/2021
222895,Dai Ichi USA LTD,Steel,7219330038,Granted,7/16/2021,6/16/2021
222878,Dai Ichi USA LTD,Steel,7219330038,Granted,7/21/2021,6/21/2021
222433,"Ta Chen International, Inc.",Steel,7219330020,Granted,7/14/2021,6/14/2021
222410,"RM CREATIONS, INC.",Steel,7219330020,Granted,7/16/2021,6/16/2021
222358,"RM CREATIONS, INC.",Steel,7219330038,Granted,7/16/2021,6/16/2021
222338,Dai Ichi USA LTD,Steel,7219330038,Granted,7/15/2021,6/15/2021
222207,"RM CREATIONS, INC.",Steel,7219330044,Granted,7/15/2021,6/15/2021
222145,"RM CREATIONS, INC",Steel,7219330038,Granted,7/15/2021,6/15/2021
222144,"RM CREATIONS, INC.",Steel,7219330038,Granted,7/14/2021,6/14/2021
221970,"RM CREATIONS, INC.",Steel,7219330025,Granted,7/15/2021,6/15/2021
221792,"RM CREATIONS, INC.",Steel,7219330020,Granted,7/14/2021,6/14/2021
221788,"RM CREATIONS, INC.",Steel,7219330036,Granted,7/15/2021,6/15/2021
221787,"RM CREATIONS, INC.",Steel,7219330038,Granted,7/14/2021,6/14/2021
221782,"RM CREATIONS, INC.",Steel,7219330038,Granted,7/14/2021,6/14/2021
221777,"RM CREATIONS, INC.",Steel,7219330020,Granted,7/14/2021,6/14/2021
221751,Dai Ichi USA LTD,Steel,7219330038,Granted,7/14/2021,6/14/2021
221741,Dai Ichi USA LTD,Steel,7219330038,Granted,7/14/2021,6/14/2021
221734,Dai Ichi USA LTD,Steel,7219330038,Granted,7/14/2021,6/14/2021
221124,"Ta Chen International, Inc.				",Steel,7219330045,Granted,7/10/2021,6/10/2021
220985,Dai Ichi USA LTD,Steel,7219330038,Granted,7/11/2021,6/11/2021
220979,Dai Ichi USA LTD,Steel,7219330038,Granted,7/10/2021,6/10/2021
220972,Dai Ichi USA LTD,Steel,7219330038,Granted,7/10/2021,6/10/2021
220968,Dai Ichi USA LTD,Steel,7219330038,Granted,7/10/2021,6/10/2021
220912,"RM CREATIONS, INC",Steel,7219330020,Granted,7/10/2021,6/10/2021
220911,Dai Ichi USA LTD,Steel,7219330044,Granted,7/10/2021,6/10/2021
220909,"RM CREATIONS, INC.",Steel,7219330020,Granted,7/10/2021,6/10/2021
220906,"RM CREATIONS, INC.",Steel,7219330020,Granted,7/10/2021,6/10/2021
220690,"RM CREATIONS, INC.",Steel,7219330038,Granted,7/10/2021,6/10/2021
220673,"RM CREATIONS, INC.",Steel,7219330038,Granted,7/9/2021,6/9/2021
220659,"RM CREATIONS, INC.",Steel,7219330038,Granted,7/9/2021,6/9/2021
220616,"RM CREATIONS, INC",Steel,7219330025,Granted,7/11/2021,6/11/2021
220593,"RM CREATIONS, INC.",Steel,7219330025,Granted,7/9/2021,6/9/2021
220572,"RM CREATIONS, INC.",Steel,7219330025,Granted,7/10/2021,6/10/2021
220453,"Webco Industries, Inc.				",Steel,7219330038,Granted,7/8/2021,6/8/2021
220447,"Webco Industries, Inc.				",Steel,7219330038,Granted,7/9/2021,6/9/2021
220445,"Webco Industries, Inc.				",Steel,7219330038,Granted,7/8/2021,6/8/2021
220411,"Webco Industries, Inc.				",Steel,7219330038,Granted,7/11/2021,6/11/2021
220212,"RM CREATIONS, INC.",Steel,7219330025,Granted,7/8/2021,6/8/2021
220191,ATLAS STEEL PRODUCTS CO.,Steel,7219330025,Granted,7/9/2021,6/9/2021
220186,ATLAS STEEL PRODUCTS CO.,Steel,7219330038,Granted,7/9/2021,6/9/2021
220173,Dai Ichi USA LTD,Steel,7219330038,Granted,7/8/2021,6/8/2021
220165,Dai Ichi USA LTD,Steel,7219330038,Granted,7/8/2021,6/8/2021
220119,Dai Ichi USA LTD,Steel,7219330036,Granted,7/8/2021,6/8/2021
220110,Dai Ichi USA LTD,Steel,7219330036,Granted,7/8/2021,6/8/2021
220091,"RM CREATIONS, INC.",Steel,7219330025,Granted,7/8/2021,6/8/2021
220084,"RM CREATIONS, INC.",Steel,7219330025,Granted,7/8/2021,6/8/2021
220081,"RM CREATIONS, INC.",Steel,7219330025,Granted,7/9/2021,6/9/2021
220070,"RM CREATIONS, INC.",Steel,7219330025,Granted,7/8/2021,6/8/2021
220061,"RM CREATIONS, INC.",Steel,7219330025,Granted,7/9/2021,6/9/2021
219980,Dai Ichi USA LTD,Steel,7219330044,Granted,7/8/2021,6/8/2021
219786,Dai Ichi USA LTD,Steel,7219330038,Granted,7/7/2021,6/7/2021
219584,"RM CREATIONS, INC.",Steel,7219330042,Granted,7/8/2021,6/8/2021
219578,"RM CREATIONS, INC.",Steel,7219330042,Granted,7/4/2021,6/4/2021
219521,"Imperial Fabricating Company, Inc.",Steel,7219330080,Granted,7/7/2021,6/7/2021
218758,"RM CREATIONS, INC.",Steel,7219330044,Granted,7/3/2021,6/3/2021
218148,"RM CREATIONS, INC.",Steel,7219330038,Granted,7/4/2021,6/4/2021
218143,"RM CREATIONS, INC.",Steel,7219330020,Granted,7/4/2021,6/4/2021
218129,"RM CREATIONS, INC.",Steel,7219330038,Granted,7/2/2021,6/2/2021
218038,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/3/2021,6/3/2021
218035,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/4/2021,6/4/2021
218032,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/3/2021,6/3/2021
218030,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/3/2021,6/3/2021
218026,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/2/2021,6/2/2021
218022,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/3/2021,6/3/2021
217715,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/2/2021,6/2/2021
217708,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/2/2021,6/2/2021
217694,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/2/2021,6/2/2021
217689,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/2/2021,6/2/2021
217685,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/3/2021,6/3/2021
217680,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/3/2021,6/3/2021
217668,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/2/2021,6/2/2021
217661,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/3/2021,6/3/2021
217659,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/3/2021,6/3/2021
217637,"Mirror Metals, Inc.",Steel,7219330070,Granted,7/3/2021,6/3/2021
217077,"RM CREATIONS, INC.",Steel,7219330038,Granted,7/1/2021,6/1/2021
216921,"RM CREATIONS, INC.",Steel,7219330038,Granted,6/27/2021,5/28/2021
216876,"RM CREATIONS, INC.",Steel,7219330044,Granted,7/1/2021,6/1/2021
216862,"RM CREATIONS, INC.",Steel,7219330044,Granted,7/1/2021,6/1/2021
216852,"RM CREATIONS, INC.",Steel,7219330044,Granted,6/27/2021,5/28/2021
216844,"RM CREATIONS, INC.",Steel,7219330044,Granted,6/27/2021,5/28/2021
216831,"RM CREATIONS, INC.",Steel,7219330044,Granted,7/1/2021,6/1/2021
216816,Forms & Surfaces,Steel,7219330070,Granted,7/2/2021,6/2/2021
216581,"RM CREATIONS, INC.",Steel,7219330044,Granted,6/26/2021,5/27/2021
216389,"RM CREATIONS, INC.",Steel,7219330038,Granted,6/27/2021,5/28/2021
216066,"RM CREATIONS, INC.",Steel,7219330044,Granted,6/27/2021,5/28/2021
215709,Magna Energy Storage Systems USA LLC,Steel,7219330070,Granted,6/27/2021,5/28/2021
215699,"RM Creations, Inc.",Steel,7219330020,Granted,6/27/2021,5/28/2021
215518,"RM Creations, Inc.",Steel,7219330038,Granted,6/26/2021,5/27/2021
215512,"RM Creations, Inc.",Steel,7219330038,Granted,6/26/2021,5/27/2021
215508,"RM Creations, Inc.",Steel,7219330038,Granted,6/26/2021,5/27/2021
215493,"RM Creations, Inc.",Steel,7219330020,Granted,6/26/2021,5/27/2021
215472,"RM Creations, Inc.",Steel,7219330038,Granted,6/26/2021,5/27/2021
215267,"RM Creations, Inc.",Steel,7219330038,Granted,6/25/2021,5/26/2021
215242,"Outokumpu Stainless USA, LLC",Steel,7219330020,Granted,6/25/2021,5/26/2021
215206,"Outokumpu Stainless USA, LLC",Steel,7219330044,Granted,7/3/2021,5/26/2021
215188,"Webco Industries, Inc.				",Steel,7219330036,Granted,6/26/2021,5/27/2021
215186,"Webco Industries, Inc.				",Steel,7219330036,Granted,6/25/2021,5/26/2021
215179,"Webco Industries, Inc.				",Steel,7219330036,Granted,6/26/2021,5/27/2021
215163,"Webco Industries, Inc.				",Steel,7219330036,Granted,6/26/2021,5/27/2021
215142,"RM CREATIONS, INC.,",Steel,7219330038,Granted,6/26/2021,5/27/2021
215076,"RM CREATIONS, INC.",Steel,7219330070,Granted,6/26/2021,5/27/2021
215002,"RM Creations, Inc.",Steel,7219330044,Granted,6/25/2021,5/26/2021
214961,"RM Creations, Inc.",Steel,7219330044,Granted,6/26/2021,5/27/2021
214844,"Crompion International, LLC",Steel,7219330045,Granted,6/20/2021,5/21/2021
214840,"RM Creations, Inc.",Steel,7219330038,Granted,6/25/2021,5/26/2021
214606,"RM Creations, Inc.",Steel,7219330038,Granted,6/25/2021,5/26/2021
214512,"RM Creations, Inc.",Steel,7219330038,Granted,6/24/2021,5/25/2021
214501,"RM Creations, Inc.",Steel,7219330038,Granted,6/24/2021,5/25/2021
214492,"RM Creations, Inc.",Steel,7219330038,Granted,6/25/2021,5/26/2021
214269,"RM Creations, Inc.",Steel,7219330038,Granted,6/24/2021,5/25/2021
213803,"RM CREATIONS, INC.",Steel,7219330070,Granted,6/23/2021,5/24/2021
213789,"RM CREATIONS, INC.",Steel,7219330070,Granted,6/25/2021,5/26/2021
213787,"RM CREATIONS, INC.",Steel,7219330070,Granted,6/23/2021,5/24/2021
213658,"RM Creations, Inc.",Steel,7219330038,Granted,7/9/2021,5/24/2021
213634,"RM CREATIONS, INC.",Steel,7219330070,Granted,6/24/2021,5/25/2021
213516,"RM CREATIONS, INC.",Steel,7219330070,Denied,7/9/2021,5/24/2021
213506,"RM CREATIONS, INC.",Steel,7219330070,Granted,6/25/2021,5/26/2021
213482,"RM Creations, Inc.",Steel,7219330038,Granted,7/10/2021,5/25/2021
212894,"RM CREATIONS, INC.",Steel,7219330038,Denied,7/9/2021,5/24/2021
